hour,avg_price_ethereum,avg_price_base,avg_price_arbitrum
2024-01-01 00:00:00.000 UTC,1.0009771041753162,0.9999865533269712,
2024-01-02 00:00:00.000 UTC,,0.9991475803336952,
2024-01-03 00:00:00.000 UTC,1.0014497930423314,0.9990598129561085,
2024-01-04 00:00:00.000 UTC,1.0011998505421495,0.9996511073517899,
2024-01-05 00:00:00.000 UTC,1.0003720906385989,0.9999178432198613,
2024-01-06 00:00:00.000 UTC,0.9998038164420082,1.0001712505262483,
2024-01-07 00:00:00.000 UTC,0.9998602264576957,1.0001077377999097,
2024-01-08 00:00:00.000 UTC,0.9997703818867679,1.0001268884033758,
2024-01-09 00:00:00.000 UTC,0.9993544123549075,0.9954501576352189,
2024-01-10 00:00:00.000 UTC,0.9999756424742715,0.9952454124770133,
2024-01-11 00:00:00.000 UTC,0.9994765280860745,0.9944600685842951,
2024-01-12 00:00:00.000 UTC,0.9995441205614425,0.9986866550326341,
2024-01-13 00:00:00.000 UTC,0.999458669579473,0.998536980802227,
2024-01-14 00:00:00.000 UTC,0.9991903740760435,0.9966074723458419,
2024-01-15 00:00:00.000 UTC,0.9993496548330881,0.9974778828788826,
2024-01-16 00:00:00.000 UTC,0.999360709813294,0.99773728585163,
2024-01-17 00:00:00.000 UTC,0.9980827645758857,0.9929296396244388,
2024-01-18 00:00:00.000 UTC,0.9984433448838208,0.9925811853537072,
2024-01-19 00:00:00.000 UTC,0.9989235033435477,0.9946166281275461,
2024-01-20 00:00:00.000 UTC,,0.9938969123704522,
2024-01-21 00:00:00.000 UTC,0.9982744400450532,0.9934956590450901,
2024-01-22 00:00:00.000 UTC,0.9985715876139064,0.9984827721680366,
2024-01-23 00:00:00.000 UTC,0.9980732586410824,0.9984456683049143,
2024-01-24 00:00:00.000 UTC,0.9990613689749188,0.9991274505298972,
2024-01-25 00:00:00.000 UTC,0.9989482098568436,0.9975841321908048,
2024-01-26 00:00:00.000 UTC,0.998698991991133,0.9973499183420446,
2024-01-27 00:00:00.000 UTC,0.9994067587917131,0.9978574716848689,
2024-01-28 00:00:00.000 UTC,0.9988233132247276,0.9980736056714014,
2024-01-29 00:00:00.000 UTC,0.9988601067565227,0.999625400441859,
2024-01-30 00:00:00.000 UTC,0.9987450415263911,1.0001861303453485,
2024-01-31 00:00:00.000 UTC,0.9978553769992615,0.9998273583588667,
2024-02-01 00:00:00.000 UTC,0.9984731994259531,1.0016770944440763,
2024-02-02 00:00:00.000 UTC,0.9989499557064683,1.0000134095280424,
2024-02-03 00:00:00.000 UTC,0.9989788597800952,1.0004551952417329,
2024-02-04 00:00:00.000 UTC,0.9985398932635857,1.0006347066781816,
2024-02-05 00:00:00.000 UTC,0.9986425348965378,1.0008286163188085,
2024-02-06 00:00:00.000 UTC,0.9996098929027635,1.001017198204611,
2024-02-07 00:00:00.000 UTC,1.0001869102387726,1.0014300916647738,
2024-02-08 00:00:00.000 UTC,,1.0008332698796536,
2024-02-09 00:00:00.000 UTC,1.0001577937744601,1.0005795399906425,
2024-02-10 00:00:00.000 UTC,1.0001834157146785,1.0022730969455373,
2024-02-11 00:00:00.000 UTC,1.0002357665311823,1.002151975789184,
2024-02-12 00:00:00.000 UTC,1.0000923746197887,1.0028847677349795,
2024-02-13 00:00:00.000 UTC,1.0002597206108186,1.0029075686055058,
2024-02-14 00:00:00.000 UTC,1.0004776032171065,1.0026866753963861,
2024-02-15 00:00:00.000 UTC,1.0002031854250082,1.0009984498228193,
2024-02-16 00:00:00.000 UTC,0.9996283470348355,1.0007786766240607,
2024-02-17 00:00:00.000 UTC,0.9994443043226672,1.000353976267341,
2024-02-18 00:00:00.000 UTC,0.999424004418714,1.0006484508836286,
2024-02-19 00:00:00.000 UTC,0.9996690573571572,1.0005758648697998,
2024-02-20 00:00:00.000 UTC,0.9994622563267247,1.000420455066569,
2024-02-21 00:00:00.000 UTC,0.9996260097654951,1.000393680550669,
2024-02-22 00:00:00.000 UTC,,0.9998397408710308,
2024-02-23 00:00:00.000 UTC,0.9994965655718057,1.000215541412718,
2024-02-24 00:00:00.000 UTC,0.999819914727946,1.0001638751607893,
2024-02-25 00:00:00.000 UTC,,1.0001186236378348,
2024-02-26 00:00:00.000 UTC,0.999722617549359,1.0002848231860293,
2024-02-27 00:00:00.000 UTC,0.9985939571030402,1.0004125395441292,
2024-02-28 00:00:00.000 UTC,0.9979809751215437,1.0004325527951328,
2024-02-29 00:00:00.000 UTC,0.9980692218630848,1.0002504277861164,
2024-03-01 00:00:00.000 UTC,0.9986776441064393,1.0007156859437067,
2024-03-02 00:00:00.000 UTC,0.9990417904723886,1.0025413564593164,
2024-03-03 00:00:00.000 UTC,0.9977755415335475,1.0051086006259382,
2024-03-04 00:00:00.000 UTC,0.999065577371158,1.0048188381940737,
2024-03-05 00:00:00.000 UTC,0.9993515476162553,1.0050834192886073,
2024-03-06 00:00:00.000 UTC,1.0015126158500354,1.006862811626885,
2024-03-07 00:00:00.000 UTC,1.0034103900252658,1.006951284771827,
2024-03-08 00:00:00.000 UTC,1.0040674592305632,1.0083281891421105,
2024-03-09 00:00:00.000 UTC,,1.0063582644076883,
2024-03-10 00:00:00.000 UTC,1.0041961142972873,1.0074946623554075,
2024-03-11 00:00:00.000 UTC,1.0016530634486105,1.010095972622415,
2024-03-12 00:00:00.000 UTC,,1.0090998048204998,
2024-03-13 00:00:00.000 UTC,0.9990204009992214,1.004207271546861,
2024-03-14 00:00:00.000 UTC,0.9974612154986748,0.9980832093907909,
2024-03-15 00:00:00.000 UTC,0.9976433141947876,0.9931609822391776,
2024-03-16 00:00:00.000 UTC,0.997618529257097,0.9941429434225398,
2024-03-17 00:00:00.000 UTC,0.99740327605,0.9912571255947545,
2024-03-18 00:00:00.000 UTC,0.997558151830417,0.9939202899002538,
2024-03-19 00:00:00.000 UTC,0.9980008342143432,0.9970417855322303,
2024-03-20 00:00:00.000 UTC,0.9994834371091329,0.9962103859467674,
2024-03-21 00:00:00.000 UTC,0.999882202420883,1.0034861882666903,
2024-03-22 00:00:00.000 UTC,0.9998775535604805,1.0008999622477281,
2024-03-23 00:00:00.000 UTC,0.9999292145006545,1.002687310551701,
2024-03-24 00:00:00.000 UTC,1.0002126189688232,1.0005969802429553,
2024-03-25 00:00:00.000 UTC,1.0015770620289701,1.0018074329355495,
2024-03-26 00:00:00.000 UTC,0.9997800213132354,1.0005079349097419,
2024-03-27 00:00:00.000 UTC,0.9999952536700804,1.0016590201347715,
2024-03-28 00:00:00.000 UTC,1.0001209078084583,0.9922699206501314,
2024-03-29 00:00:00.000 UTC,1.000123856887557,0.9888554450912185,
2024-03-30 00:00:00.000 UTC,1.0000282012409512,0.9860468323685082,
2024-03-31 00:00:00.000 UTC,1.000063623033675,0.9851544324348003,
2024-04-01 00:00:00.000 UTC,0.9999905604324201,0.9937303533842492,
2024-04-02 00:00:00.000 UTC,1.0000036266327599,0.99993243887818,
2024-04-03 00:00:00.000 UTC,1.0000521487742553,0.9993301236609915,
2024-04-04 00:00:00.000 UTC,0.9995747731698124,0.9999413262624868,
2024-04-05 00:00:00.000 UTC,0.9987982656679636,1.0001172695415013,
2024-04-06 00:00:00.000 UTC,0.9980622252196383,1.0001534923425197,
2024-04-07 00:00:00.000 UTC,0.9982631477341377,1.000291267603937,
2024-04-08 00:00:00.000 UTC,0.9995294306136598,1.0009478974589094,
2024-04-09 00:00:00.000 UTC,0.9993379446392899,1.001108756333283,
2024-04-10 00:00:00.000 UTC,0.9993151419495772,1.0005981796695664,
2024-04-11 00:00:00.000 UTC,0.9997257237879661,0.9970915191236187,
2024-04-12 00:00:00.000 UTC,0.9990594948539665,0.9946316076549405,
2024-04-13 00:00:00.000 UTC,0.9991048376333745,0.9978928953352274,
2024-04-14 00:00:00.000 UTC,0.9999126352729664,0.9987466392753548,
2024-04-15 00:00:00.000 UTC,1.0001048942472812,1.0002641310302012,
2024-04-16 00:00:00.000 UTC,1.0001721295945265,1.0001009829345586,
2024-04-17 00:00:00.000 UTC,1.0002342683455392,0.9999844731815176,
2024-04-18 00:00:00.000 UTC,0.9998504637540437,0.9932359092202756,
2024-04-19 00:00:00.000 UTC,0.9999857422843871,0.998991687301158,
2024-04-20 00:00:00.000 UTC,1.0000677088002539,0.9980904485816346,
2024-04-21 00:00:00.000 UTC,1.000078887172279,0.99644392367198,
2024-04-22 00:00:00.000 UTC,1.0000481167986501,0.9980031954965215,
2024-04-23 00:00:00.000 UTC,1.000107311083771,0.9988261802483231,
2024-04-24 00:00:00.000 UTC,1.000068321187166,0.9990092254067937,
2024-04-25 00:00:00.000 UTC,0.9999657392404387,1.0004470728641717,
2024-04-26 00:00:00.000 UTC,1.000068409792343,1.001158153396656,
2024-04-27 00:00:00.000 UTC,1.0000142146657354,1.0002355841938741,
2024-04-28 00:00:00.000 UTC,1.0000811566539836,1.0013729150169426,
2024-04-29 00:00:00.000 UTC,1.00000028054929,1.0013493320137266,
2024-04-30 00:00:00.000 UTC,0.999486412924755,1.0004093263337703,
2024-05-01 00:00:00.000 UTC,0.9987179197060202,1.0002820476360288,
2024-05-02 00:00:00.000 UTC,0.9994296287119598,1.0002457277528567,
2024-05-03 00:00:00.000 UTC,1.0000577748654496,1.0003284448210412,
2024-05-04 00:00:00.000 UTC,0.9999487843257556,1.0002228175805592,
2024-05-05 00:00:00.000 UTC,0.9996591662608539,0.9952766993320403,
2024-05-06 00:00:00.000 UTC,1.0000132796939645,1.0001381382738663,
2024-05-07 00:00:00.000 UTC,1.000422967725598,1.0000083015007144,
2024-05-08 00:00:00.000 UTC,1.0003357147407776,0.9973557293091213,
2024-05-09 00:00:00.000 UTC,0.9992870694212359,0.994831304259538,
2024-05-10 00:00:00.000 UTC,0.9991030897678793,0.994723275525075,
2024-05-11 00:00:00.000 UTC,0.9989105139772193,0.9949455005434407,
2024-05-12 00:00:00.000 UTC,0.9987570468830789,0.9965051868754959,
2024-05-13 00:00:00.000 UTC,0.9987813627632811,0.9891942285444161,
2024-05-14 00:00:00.000 UTC,0.9985129501128663,0.9896679221144751,
2024-05-15 00:00:00.000 UTC,0.9985715920862536,0.9893450015547232,
2024-05-16 00:00:00.000 UTC,0.9989377746616588,0.9858734897739106,
2024-05-17 00:00:00.000 UTC,0.9985695536625557,0.9920328423127207,
2024-05-18 00:00:00.000 UTC,0.9987692038543492,0.9962132548003858,
2024-05-19 00:00:00.000 UTC,0.9984508412211301,0.9953367365084574,
2024-05-20 00:00:00.000 UTC,0.999879313041834,0.9959466754389749,
2024-05-21 00:00:00.000 UTC,1.0001460226869368,0.9953546118883803,
2024-05-22 00:00:00.000 UTC,0.9993831533566531,0.9942176031980506,
2024-05-23 00:00:00.000 UTC,0.9991248357413903,0.9953263358057057,
2024-05-24 00:00:00.000 UTC,0.9986812339163674,0.9976202365985357,
2024-05-25 00:00:00.000 UTC,0.998021001527276,0.9984294052053738,
2024-05-26 00:00:00.000 UTC,0.998235224336301,0.99927397754842,
2024-05-27 00:00:00.000 UTC,0.999070198606598,0.9989615983910008,
2024-05-28 00:00:00.000 UTC,0.9991246999212767,0.9984021153407732,
2024-05-29 00:00:00.000 UTC,0.9974285654247227,0.9996515309102696,
2024-05-30 00:00:00.000 UTC,0.9971111656540401,0.9993197964947169,
2024-05-31 00:00:00.000 UTC,0.9974315724697403,0.9990346618128939,
2024-06-01 00:00:00.000 UTC,1.001571751590328,0.9995680359518448,
2024-06-02 00:00:00.000 UTC,0.9980982495197392,0.9991767495416412,
2024-06-03 00:00:00.000 UTC,0.9984833777244677,0.9989232926846737,1.000494217128209
2024-06-04 00:00:00.000 UTC,0.999016667242952,0.9990414802056498,1.0005700067539671
2024-06-05 00:00:00.000 UTC,1.0005238716750056,0.9988406197197244,1.0019228863690735
2024-06-06 00:00:00.000 UTC,1.0004593344298907,0.9998100428141299,1.001966495346954
2024-06-07 00:00:00.000 UTC,1.0009691197105977,0.9999130521925064,1.0018704118521544
2024-06-08 00:00:00.000 UTC,1.0003812396524228,0.999954885457898,0.999616125736867
2024-06-09 00:00:00.000 UTC,1.000568601300127,1.000020314711156,1.0001525017491666
2024-06-10 00:00:00.000 UTC,1.0003178470714449,1.0000676002950017,1.0000939309174728
2024-06-11 00:00:00.000 UTC,0.9993576805938664,1.0001263305723054,1.0009581833204313
2024-06-12 00:00:00.000 UTC,1.0002161332405166,1.0006764900833411,1.0001361998980542
2024-06-13 00:00:00.000 UTC,0.9990872506722783,0.9992814765250156,1.0010356451863363
2024-06-14 00:00:00.000 UTC,1.0002144113595068,0.9987458181655607,1.0016726991287093
2024-06-15 00:00:00.000 UTC,0.9997404701222,0.9989676735005957,1.000742628239821
2024-06-16 00:00:00.000 UTC,1.0000698101533114,0.9993810512427882,1.0016463829905862
2024-06-17 00:00:00.000 UTC,1.0001762582638147,0.999616075958713,1.0016435738049168
2024-06-18 00:00:00.000 UTC,0.9998615932501281,0.9990382004559515,1.001643338875308
2024-06-19 00:00:00.000 UTC,0.9999968143358137,1.0001310978712326,1.0012609772818113
2024-06-20 00:00:00.000 UTC,1.0000793166117574,0.9989045590196083,0.9995002627072893
2024-06-21 00:00:00.000 UTC,1.0000013886076353,0.996734654458039,0.9993823724026497
2024-06-22 00:00:00.000 UTC,1.0001774396946541,0.9974333288801092,0.9986669221158111
2024-06-23 00:00:00.000 UTC,1.0003694502439544,0.9970203424799818,0.9979405105504096
2024-06-24 00:00:00.000 UTC,1.0002664409068576,0.9956487012373301,0.9979211481768931
2024-06-25 00:00:00.000 UTC,1.0001960740645652,0.9977501244200527,0.9976422795080405
2024-06-26 00:00:00.000 UTC,0.9994469131570354,0.9967691291124858,0.9963631091349332
2024-06-27 00:00:00.000 UTC,0.9997908926289079,0.991671785464133,0.9960054180593468
2024-06-28 00:00:00.000 UTC,1.0000392685243633,0.9901218593862572,0.9945968153433582
2024-06-29 00:00:00.000 UTC,1.000137305426253,0.9916304743098023,0.994722025597865
2024-06-30 00:00:00.000 UTC,1.0002658583001909,0.9916390312456449,0.994292261328131
2024-07-01 00:00:00.000 UTC,1.0006735653148808,0.9916947526745138,0.9937517728704727
2024-07-02 00:00:00.000 UTC,1.00026145653345,0.9991104552840885,0.9935838574665652
2024-07-03 00:00:00.000 UTC,0.9997725564565583,0.9986877657029257,0.9927767318944162
2024-07-04 00:00:00.000 UTC,0.9992700663320015,0.9988794903376194,0.9936276754632664
2024-07-05 00:00:00.000 UTC,0.9991604973202537,0.9968806064793181,0.9964809226722182
2024-07-06 00:00:00.000 UTC,0.9995412965008875,0.9985781684242355,0.9996658348049556
2024-07-07 00:00:00.000 UTC,0.9988737983831191,0.9983152614515786,1.000331337104839
2024-07-08 00:00:00.000 UTC,0.9988554569825218,0.997918205458705,1.000898834384241
2024-07-09 00:00:00.000 UTC,1.0006401906071714,0.9974460893358754,1.0006787342230865
2024-07-10 00:00:00.000 UTC,1.0000404272678958,0.9973117200514029,1.0003678002073946
2024-07-11 00:00:00.000 UTC,1.0001737201858092,0.9955086344368311,0.9993344583825894
2024-07-12 00:00:00.000 UTC,1.0001161635929707,0.9979826949971372,0.9993012154250949
2024-07-13 00:00:00.000 UTC,1.000141332873706,0.9986329238356314,1.0001466815819031
2024-07-14 00:00:00.000 UTC,1.0003716403889593,0.998461404822864,1.0003624886304137
2024-07-15 00:00:00.000 UTC,1.0004318152670473,0.9986416010028489,0.9999345938552023
2024-07-16 00:00:00.000 UTC,1.0000787794830084,0.9991337883468422,1.0019673856217344
2024-07-17 00:00:00.000 UTC,1.0003310724171985,0.9989655443342532,1.0018639191955705
2024-07-18 00:00:00.000 UTC,0.9999021217453766,0.9990533209616562,1.0011374416591337
2024-07-19 00:00:00.000 UTC,0.999690201901829,1.000887832085187,1.0004480066618275
2024-07-20 00:00:00.000 UTC,0.9997595896853171,1.0003642863396638,1.001560049922007
2024-07-21 00:00:00.000 UTC,0.9999776898334325,1.0004548236364466,1.0009825457823056
2024-07-22 00:00:00.000 UTC,0.999779086298006,0.9999829933239446,1.0006977449386465
2024-07-23 00:00:00.000 UTC,0.9999552553893271,1.0011998730243286,1.0008581301159192
2024-07-24 00:00:00.000 UTC,0.9999395638664474,1.0012920806503132,1.0019605974339962
2024-07-25 00:00:00.000 UTC,1.000953547222067,0.9983340438684608,1.0015681598183626
2024-07-26 00:00:00.000 UTC,1.0018483474272208,1.0002213885037643,1.0015711901420925
2024-07-27 00:00:00.000 UTC,1.000363009192504,1.0006211426949234,1.0017103731148607
2024-07-28 00:00:00.000 UTC,0.9996797491261558,1.0008727836433347,1.0016462097775256
2024-07-29 00:00:00.000 UTC,0.9999460215203835,0.999379418999044,1.000735823443746
2024-07-30 00:00:00.000 UTC,0.999158895035626,1.0001840170232328,0.9993834187813426
2024-07-31 00:00:00.000 UTC,0.9989140545781203,1.0002179701024339,0.999997193477693
2024-08-01 00:00:00.000 UTC,0.9992379750644351,0.9994210991688466,1.0009334198192703
2024-08-02 00:00:00.000 UTC,0.9989818183935547,1.0018327229943707,1.0003600486361046
2024-08-03 00:00:00.000 UTC,0.9991498021372475,1.0015174106655607,1.0001630089727176
2024-08-04 00:00:00.000 UTC,0.9995324771324516,1.0002934121300864,1.0005810526675651
2024-08-05 00:00:00.000 UTC,1.0000631591463092,0.9986416716771157,0.9982535124786462
2024-08-06 00:00:00.000 UTC,0.9997180747663299,0.9998310070413594,0.9988337973071811
2024-08-07 00:00:00.000 UTC,0.9995708068749751,1.000096026686727,0.9994012773591937
2024-08-08 00:00:00.000 UTC,0.9998084367808514,0.9994693830228167,1.0002080266362194
2024-08-09 00:00:00.000 UTC,1.0010507985819483,1.0012104757032012,1.0010839274279315
2024-08-10 00:00:00.000 UTC,1.0010394490867176,1.0011680744293385,1.0018406386483003
2024-08-11 00:00:00.000 UTC,1.0008696746084926,1.0022572195800235,1.0019532888549265
2024-08-12 00:00:00.000 UTC,1.0008469855528617,1.0025150610850109,1.0027374243315907
2024-08-13 00:00:00.000 UTC,1.0003831457112644,1.0024990048987863,1.00223079659278
2024-08-14 00:00:00.000 UTC,0.9991893410154754,1.0003769916280956,1.0012440454947689
2024-08-15 00:00:00.000 UTC,0.998459279276532,0.998492904984926,0.9999278726068357
2024-08-16 00:00:00.000 UTC,0.9999603584967003,0.9991209736618117,1.0001680452452792
2024-08-17 00:00:00.000 UTC,1.0006910274935272,1.0022624315660296,1.0004732639011928
2024-08-18 00:00:00.000 UTC,1.0008387001575718,1.0008505529990128,1.0006786039207303
2024-08-19 00:00:00.000 UTC,1.0009956554554973,1.0022315272037172,1.0007599726021048
2024-08-20 00:00:00.000 UTC,1.0010108271420355,1.0023231145620175,1.0013471348347354
2024-08-21 00:00:00.000 UTC,1.0011798637636082,1.0022767095316076,1.001937336640202
2024-08-22 00:00:00.000 UTC,1.0015804198995724,0.9987867651522443,1.0016695455628575
